location,year,run,fuel,transmission,owner,mileage,engine,power,seats,brand,model
Kolkata,2018,5000,Petrol,Manual,1,17.0,1591.0,b'58.16',5.0,Hyundai,191
Hyderabad,2016,42000,Diesel,Manual,1,25.47,1248.0,b'58.16',7.0,Maruti,72
Mumbai,2010,32773,Petrol,Manual,1,13.2,1495.0,b'58.16',5.0,Hyundai,17
Kolkata,2016,19008,Petrol,Manual,1,17.0,1197.0,b'58.16',5.0,Hyundai,217
Kochi,2012,32542,Petrol,Manual,1,17.0,1591.0,b'58.16',5.0,Hyundai,191
Hyderabad,2010,94753,Petrol,Manual,1,19.7,796.0,b'58.16',5.0,Maruti,19
Ahmedabad,2011,70000,Diesel,Manual,2,12.05,2179.0,b'58.16',8.0,Mahindra,168
Delhi,2012,68347,Petrol,Manual,1,18.9,998.0,b'58.16',5.0,Maruti,196
Ahmedabad,2011,72000,Petrol,Manual,2,17.0,1197.0,b'58.16',5.0,Hyundai,217
Hyderabad,2010,75014,Diesel,Manual,1,21.1,1248.0,b'58.16',5.0,Maruti,152
Delhi,2013,65000,Diesel,Automatic,2,13.73,1995.0,b'58.16',5.0,Renault,108
Kochi,2012,55598,Diesel,Automatic,1,22.69,1995.0,b'58.16',5.0,BMW,3
Pune,2013,50000,Petrol,Manual,1,19.4,1198.0,b'58.16',5.0,Honda,34
Chennai,2003,44200,Petrol,Manual,2,11.7,1997.0,b'58.16',5.0,Hyundai,170
Jaipur,2014,65000,Diesel,Manual,1,19.3,1248.0,b'58.16',5.0,Maruti,176
Hyderabad,2013,49000,Diesel,Manual,1,16.0,2179.0,b'58.16',7.0,Mahindra,208
Kolkata,2016,7200,Petrol,Manual,1,19.81,1086.0,b'58.16',5.0,Hyundai,216
Kochi,2016,43152,Petrol,Manual,1,20.73,1373.0,b'58.16',5.0,Maruti,46
Pune,2013,112000,Diesel,Manual,1,12.8,2494.0,b'58.16',8.0,Toyota,102
Coimbatore,2017,23540,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Coimbatore,2008,82160,Diesel,Manual,1,16.52,1991.0,b'58.16',5.0,Chevrolet,131
Pune,2013,57000,Diesel,Manual,1,12.83,2696.0,b'58.16',7.0,Mahindra,172
Coimbatore,2015,39335,Diesel,Manual,1,15.1,2179.0,b'58.16',7.0,Mahindra,208
Bangalore,2014,62000,Petrol,Manual,2,17.4,1497.0,b'58.16',5.0,Honda,47
Delhi,2014,60000,Diesel,Manual,1,22.7,1498.0,b'58.16',5.0,Ford,66
Kolkata,2015,35000,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Kochi,2016,32345,Diesel,Automatic,1,17.9,2143.0,b'58.16',5.0,Mercedes-Benz,36
Ahmedabad,2014,47000,Petrol,Manual,1,22.0,814.0,b'58.16',5.0,Hyundai,64
Delhi,2012,65537,CNG,Manual,2,33.44,796.0,b'58.16',4.0,Maruti,19
Delhi,2011,36000,Petrol,Manual,1,17.6,1496.0,b'58.16',5.0,Toyota,75
Chennai,2016,75000,Diesel,Manual,1,23.4,1248.0,b'58.16',5.0,Maruti,176
Kolkata,2008,38000,Petrol,Manual,1,19.7,796.0,b'58.16',5.0,Maruti,19
Chennai,2015,57818,Petrol,Manual,1,23.1,998.0,b'58.16',5.0,Maruti,45
Hyderabad,2015,45000,Diesel,Manual,1,22.7,1498.0,b'58.16',5.0,Ford,66
Jaipur,2015,75055,Diesel,Manual,1,19.01,1461.0,b'58.16',5.0,Nissan,181
Delhi,2009,65462,Petrol,Automatic,3,11.1,2354.0,b'58.16',5.0,Honda,18
Hyderabad,2008,76206,Diesel,Manual,1,17.8,1248.0,b'58.16',5.0,Maruti,176
Kochi,2018,25948,Diesel,Automatic,1,16.0,2179.0,b'58.16',7.0,Mahindra,208
Mumbai,2016,28500,Petrol,Manual,1,18.7,1199.0,b'58.16',5.0,Honda,103
Mumbai,2015,28004,Petrol,Manual,1,17.8,1497.0,b'58.16',5.0,Honda,47
Kolkata,2011,25000,Petrol,Manual,2,15.7,1172.0,b'58.16',5.0,Fiat,96
Pune,2013,82543,Petrol,Manual,1,16.02,1373.0,b'58.16',7.0,Maruti,72
Chennai,2013,30000,Petrol,Manual,1,18.44,1198.0,b'58.16',5.0,Nissan,119
Hyderabad,2010,27800,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Coimbatore,2016,33415,Petrol,Manual,1,16.78,1496.0,b'58.16',5.0,Toyota,75
Mumbai,2013,38000,Diesel,Automatic,1,18.88,1995.0,b'58.16',5.0,BMW,3
Kochi,2017,41981,Petrol,Manual,1,18.7,1199.0,b'58.16',5.0,Honda,103
Jaipur,2013,77084,Diesel,Manual,1,28.4,1248.0,b'58.16',5.0,Maruti,61
Hyderabad,2013,71803,Diesel,Manual,1,20.5,1598.0,b'58.16',5.0,Skoda,149
Kolkata,2013,73314,Diesel,Manual,1,15.1,2179.0,b'58.16',7.0,Mahindra,208
Coimbatore,2015,69053,Petrol,Automatic,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Delhi,2009,79782,Petrol,Manual,2,17.0,1497.0,b'58.16',5.0,Honda,47
Hyderabad,2010,250000,Diesel,Manual,2,12.8,2494.0,b'58.16',7.0,Toyota,102
Pune,2011,90000,Diesel,Manual,2,15.1,2179.0,b'58.16',7.0,Mahindra,208
Hyderabad,2010,130000,Diesel,Manual,1,19.3,1248.0,b'58.16',5.0,Maruti,176
Pune,2013,65000,Petrol,Manual,2,15.04,1598.0,b'58.16',5.0,Volkswagen,188
Coimbatore,2013,46496,Diesel,Manual,1,23.59,1364.0,b'58.16',5.0,Toyota,75
Bangalore,2013,76000,Diesel,Automatic,2,16.55,1968.0,b'58.16',5.0,Audi,12
Ahmedabad,2012,28002,Petrol,Manual,1,16.02,1373.0,b'58.16',7.0,Maruti,72
Mumbai,2010,63000,CNG,Manual,2,14.53,1798.0,b'58.16',5.0,Toyota,54
Jaipur,2010,70000,Petrol,Manual,2,16.1,796.0,b'58.16',4.0,Maruti,8
Hyderabad,2011,66276,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Kolkata,2014,45000,Petrol,Manual,1,19.1,1197.0,b'58.16',5.0,Maruti,176
Delhi,2014,67000,Petrol,Automatic,1,19.16,2494.0,b'58.16',5.0,Toyota,39
Kolkata,2014,43068,Diesel,Manual,1,24.0,1120.0,b'58.16',5.0,Hyundai,95
Chennai,2016,40000,Diesel,Automatic,1,11.36,2755.0,b'58.16',8.0,Toyota,102
Coimbatore,2011,50436,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Bangalore,2014,21000,Petrol,Automatic,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Mumbai,2018,2000,Diesel,Manual,1,27.39,1248.0,b'58.16',5.0,Maruti,28
Mumbai,2016,14500,Petrol,Automatic,1,14.67,1798.0,b'58.16',5.0,Skoda,175
Hyderabad,2010,68782,Diesel,Automatic,1,14.84,2143.0,b'58.16',5.0,Mercedes-Benz,125
Kolkata,2011,35888,Diesel,Manual,1,21.1,1248.0,b'58.16',5.0,Maruti,152
Kolkata,2015,168205,Diesel,Manual,1,23.4,1248.0,b'58.16',5.0,Maruti,176
Mumbai,2012,47000,Petrol,Manual,1,14.8,1799.0,b'58.16',5.0,Honda,48
Hyderabad,2015,93700,Diesel,Manual,1,24.52,1248.0,b'58.16',7.0,Maruti,72
Kolkata,2014,45000,Diesel,Manual,1,22.7,1582.0,b'58.16',5.0,Hyundai,68
Hyderabad,2016,55547,Diesel,Automatic,1,12.55,2982.0,b'58.16',7.0,Toyota,83
Delhi,2013,69000,Petrol,Automatic,1,17.21,1197.0,b'58.16',5.0,Volkswagen,138
Pune,2005,88000,Diesel,Manual,3,18.7,1896.0,b'58.16',5.0,Skoda,128
Delhi,2014,32400,Diesel,Manual,1,20.14,1498.0,b'58.16',5.0,Volkswagen,138
Pune,2012,79000,Petrol,Manual,2,17.92,1086.0,b'58.16',5.0,Hyundai,166
Hyderabad,2004,110000,Petrol,Manual,1,13.2,1495.0,b'58.16',5.0,Hyundai,17
Coimbatore,2014,45407,Petrol,Manual,2,21.1,814.0,b'58.16',5.0,Hyundai,64
Hyderabad,2011,136490,Diesel,Manual,1,12.8,2494.0,b'58.16',7.0,Toyota,102
Mumbai,2017,19000,Diesel,Manual,1,26.8,1248.0,b'58.16',5.0,Maruti,98
Mumbai,2017,19416,Petrol,Manual,1,21.56,1462.0,b'58.16',5.0,Maruti,46
Mumbai,2012,15500,Petrol,Manual,1,17.5,1298.0,b'58.16',5.0,Maruti,176
Hyderabad,2017,12538,Petrol,Automatic,1,18.0,1497.0,b'58.16',5.0,Honda,47
Bangalore,2015,62588,Diesel,Manual,1,17.8,1248.0,b'58.16',5.0,Maruti,176
Delhi,2015,44328,Petrol,Manual,1,19.4,1198.0,b'58.16',5.0,Honda,34
Delhi,2014,63000,Diesel,Manual,1,23.59,1364.0,b'58.16',5.0,Toyota,75
Hyderabad,2015,100000,Diesel,Automatic,1,13.5,2400.0,b'58.16',5.0,Volvo,202
Kolkata,2015,103000,Petrol,Manual,1,15.64,1193.0,b'58.16',5.0,Tata,101
Pune,2016,50296,Diesel,Automatic,2,11.36,2755.0,b'58.16',7.0,Toyota,102
Pune,2013,95500,Diesel,Manual,1,20.54,1598.0,b'58.16',5.0,Volkswagen,188
Pune,2014,72100,Diesel,Manual,1,22.7,1498.0,b'58.16',5.0,Ford,66
Mumbai,2010,19119,Petrol,Manual,1,18.9,998.0,b'58.16',5.0,Maruti,196
Mumbai,2006,30000,Petrol,Manual,1,13.0,2987.0,b'58.16',5.0,Mercedes-Benz,155
Hyderabad,2015,75600,Diesel,Manual,1,20.14,1498.0,b'58.16',5.0,Volkswagen,138
Pune,2007,137000,Petrol,Manual,2,15.3,1193.0,b'58.16',5.0,Tata,100
Jaipur,2002,53500,Petrol,Manual,2,16.1,796.0,b'58.16',4.0,Maruti,8
Kochi,2018,26101,Diesel,Manual,1,17.1,1956.0,b'58.16',5.0,Jeep,51
Pune,2016,7000,Petrol,Manual,1,24.07,998.0,b'58.16',5.0,Maruti,19
Bangalore,2013,50000,Diesel,Automatic,1,19.3,1968.0,b'58.16',5.0,Skoda,128
Hyderabad,2016,30000,Diesel,Manual,1,26.59,1248.0,b'58.16',5.0,Maruti,176
Mumbai,2016,38151,Diesel,Manual,1,28.09,1248.0,b'58.16',5.0,Maruti,46
Jaipur,2009,116000,Diesel,Manual,2,15.8,2148.0,b'58.16',5.0,Mercedes-Benz,125
Kolkata,2013,22000,Diesel,Manual,1,20.0,1399.0,b'58.16',5.0,Ford,80
Delhi,2010,60000,Petrol,Automatic,2,14.53,1798.0,b'58.16',5.0,Toyota,54
Mumbai,2016,38000,Diesel,Manual,1,22.7,1598.0,b'58.16',5.0,Maruti,162
Coimbatore,2011,51928,Petrol,Manual,1,15.6,1196.0,b'58.16',5.0,Ford,80
Mumbai,2018,3000,Petrol,Automatic,1,19.0,1199.0,b'58.16',5.0,Honda,103
Pune,2006,67196,Petrol,Manual,1,17.3,993.0,b'58.16',5.0,Maruti,214
Bangalore,2012,100000,Diesel,Manual,3,11.5,2982.0,b'58.16',7.0,Toyota,83
Jaipur,2015,65218,Diesel,Manual,1,26.21,1248.0,b'58.16',5.0,Maruti,46
Kochi,2016,53886,Petrol,Manual,1,25.17,799.0,b'58.16',5.0,Renault,107
Coimbatore,2011,50058,Petrol,Automatic,1,19.2,1197.0,b'58.16',5.0,Hyundai,216
Pune,2016,64000,Petrol,Automatic,1,23.1,998.0,b'58.16',5.0,Maruti,45
Kochi,2018,41641,Diesel,Manual,1,21.38,1396.0,b'58.16',5.0,Hyundai,56
Hyderabad,2016,44345,Diesel,Manual,1,27.3,1498.0,b'58.16',5.0,Honda,103
Kolkata,2011,45501,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Chennai,2001,104000,Petrol,Manual,3,13.7,1468.0,b'58.16',5.0,Mitsubishi,109
Coimbatore,2012,50297,Petrol,Manual,1,16.95,1498.0,b'58.16',5.0,Nissan,174
Mumbai,2011,87000,Petrol,Automatic,1,11.7,2354.0,b'58.16',5.0,Honda,18
Mumbai,2016,120000,Diesel,Manual,1,15.1,2179.0,b'58.16',7.0,Mahindra,208
Mumbai,2018,17000,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Chennai,2014,100000,Diesel,Manual,1,23.08,1461.0,b'58.16',5.0,Nissan,119
Kochi,2015,50979,Petrol,Automatic,1,19.12,1373.0,b'58.16',5.0,Maruti,46
Chennai,2011,41000,Diesel,Manual,1,20.54,1598.0,b'58.16',5.0,Volkswagen,188
Chennai,2011,24000,Petrol,Manual,1,17.0,1197.0,b'58.16',5.0,Hyundai,217
Hyderabad,2008,44738,Petrol,Manual,1,14.53,1798.0,b'58.16',5.0,Toyota,54
Kolkata,2014,37298,Diesel,Manual,1,25.1,1498.0,b'58.16',5.0,Honda,47
Pune,2014,42000,Petrol,Manual,2,20.4,1197.0,b'58.16',5.0,Maruti,176
Pune,2016,45000,Diesel,Automatic,1,14.21,2143.0,b'58.16',5.0,Mercedes-Benz,63
Mumbai,2015,102000,Diesel,Manual,1,12.99,2494.0,b'58.16',7.0,Toyota,102
Pune,2011,70000,Petrol,Manual,1,16.1,1298.0,b'58.16',5.0,Maruti,176
Coimbatore,2018,27467,Diesel,Automatic,1,19.27,2143.0,b'58.16',5.0,Mercedes-Benz,125
Kolkata,2015,15305,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Mumbai,2010,70000,Petrol,Manual,1,18.9,998.0,b'58.16',5.0,Maruti,196
Hyderabad,2016,36778,Diesel,Manual,1,22.77,1498.0,b'58.16',5.0,Ford,65
Coimbatore,2015,25845,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Kochi,2018,33858,Petrol,Automatic,1,17.01,1591.0,b'58.16',5.0,Hyundai,191
Ahmedabad,2017,12000,Petrol,Automatic,2,24.04,999.0,b'58.16',5.0,Renault,107
Coimbatore,2013,33709,Petrol,Automatic,1,16.5,1198.0,b'58.16',5.0,Honda,34
Kochi,2018,32709,Petrol,Manual,1,18.16,1196.0,b'58.16',5.0,Ford,80
Bangalore,2014,72000,Diesel,Manual,2,11.5,2982.0,b'58.16',7.0,Toyota,83
Ahmedabad,2013,31000,Diesel,Manual,1,25.0,1396.0,b'58.16',5.0,Tata,101
Chennai,2016,70000,Diesel,Manual,1,25.83,1498.0,b'58.16',5.0,Ford,80
Jaipur,2014,61000,Diesel,Manual,1,23.4,1248.0,b'58.16',5.0,Maruti,176
Pune,2011,72000,Diesel,Manual,1,23.08,1461.0,b'58.16',5.0,Nissan,119
Delhi,2016,49000,Diesel,Automatic,1,19.3,1968.0,b'58.16',5.0,Skoda,128
Hyderabad,2014,42939,Diesel,Automatic,1,16.96,1968.0,b'58.16',5.0,Volkswagen,105
Coimbatore,2016,32545,Diesel,Automatic,1,12.07,2967.0,b'58.16',7.0,Audi,144
Pune,2011,54000,Petrol,Manual,1,17.0,1197.0,b'58.16',5.0,Hyundai,217
Delhi,2012,76000,Diesel,Automatic,1,16.07,1995.0,b'58.16',4.0,BMW,3
Kolkata,2015,27000,Diesel,Manual,1,21.19,1396.0,b'58.16',5.0,Hyundai,217
Chennai,2005,120000,Diesel,Manual,2,12.7,2609.0,b'58.16',8.0,Mahindra,168
Hyderabad,2012,125000,Petrol,Automatic,1,10.5,3197.0,b'58.16',0.0,Audi,12
Kolkata,2011,37000,Diesel,Manual,1,20.0,1399.0,b'58.16',5.0,Ford,80
Mumbai,2012,42000,Petrol,Manual,1,9.8,2354.0,b'58.16',5.0,Honda,18
Bangalore,2013,60000,Diesel,Manual,1,21.9,1396.0,b'58.16',5.0,Hyundai,217
Mumbai,2018,3000,Diesel,Automatic,1,16.36,2179.0,b'58.16',5.0,Jaguar,205
Mumbai,2013,44000,Petrol,Automatic,1,17.1,1591.0,b'58.16',5.0,Hyundai,191
Kolkata,2014,37000,Petrol,Manual,1,17.4,1497.0,b'58.16',5.0,Honda,47
Mumbai,2012,50000,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Hyundai,217
Chennai,2013,58581,Petrol,Manual,1,19.4,1198.0,b'58.16',5.0,Honda,34
Kolkata,2013,25500,Diesel,Manual,1,21.9,1396.0,b'58.16',5.0,Hyundai,217
Mumbai,2017,25000,Petrol,Manual,1,10.4,2393.0,b'58.16',5.0,Maruti,95
Hyderabad,2011,53766,Petrol,Manual,1,19.0,998.0,b'58.16',5.0,Maruti,10
Chennai,2006,68000,Petrol,Manual,1,19.7,796.0,b'58.16',5.0,Maruti,19
Jaipur,2017,40000,Diesel,Manual,1,16.0,2179.0,b'58.16',7.0,Mahindra,208
Hyderabad,2013,73212,Diesel,Manual,1,22.9,1248.0,b'58.16',5.0,Maruti,176
Mumbai,2014,69000,Diesel,Automatic,1,17.05,1995.0,b'58.16',5.0,BMW,198
Mumbai,2007,61932,Diesel,Automatic,2,14.3,1968.0,b'58.16',5.0,Volkswagen,135
Bangalore,2012,52000,Diesel,Automatic,1,16.09,1995.0,b'58.16',5.0,BMW,199
Kolkata,2011,150000,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Maruti,152
Jaipur,2013,70933,Diesel,Manual,2,21.9,1396.0,b'58.16',5.0,Hyundai,217
Kolkata,2013,115195,Diesel,Manual,1,25.2,1248.0,b'58.16',5.0,Maruti,176
Delhi,2011,62148,Petrol,Manual,1,11.7,1796.0,b'58.16',5.0,Mercedes-Benz,125
Chennai,2009,32000,Petrol,Manual,2,14.28,1798.0,b'58.16',5.0,Toyota,54
Kolkata,2014,58000,Diesel,Manual,1,22.32,1582.0,b'58.16',5.0,Hyundai,191
Kochi,2014,68598,Diesel,Manual,1,19.01,1461.0,b'58.16',5.0,Renault,60
Chennai,2010,84072,Diesel,Manual,1,17.8,1248.0,b'58.16',5.0,Maruti,176
Jaipur,2016,51264,Petrol,Manual,1,24.07,998.0,b'58.16',5.0,Maruti,19
Coimbatore,2017,21363,Petrol,Automatic,1,13.0,1591.0,b'58.16',5.0,Hyundai,56
Delhi,2016,40000,Petrol,Automatic,1,15.04,1991.0,b'58.16',5.0,Mercedes-Benz,36
Kolkata,2015,35000,Petrol,Automatic,1,10.1,2354.0,b'58.16',5.0,Honda,38
Hyderabad,2014,55000,Diesel,Manual,1,22.7,1498.0,b'58.16',5.0,Ford,66
Coimbatore,2016,43252,Diesel,Automatic,1,13.0,2143.0,b'58.16',5.0,Mercedes-Benz,63
Delhi,2014,42000,Diesel,Manual,1,24.0,1120.0,b'58.16',5.0,Hyundai,95
Hyderabad,2006,69000,Petrol,Manual,1,16.6,1388.0,b'58.16',5.0,Ford,79
Kolkata,2018,14000,Diesel,Automatic,1,17.6,1582.0,b'58.16',5.0,Hyundai,56
Delhi,2010,70000,Petrol,Manual,1,19.0,998.0,b'58.16',5.0,Maruti,10
Kochi,2015,35314,Diesel,Manual,1,23.2,1248.0,b'58.16',5.0,Maruti,152
Kochi,2017,38691,Petrol,Manual,1,17.8,1497.0,b'58.16',5.0,Honda,47
Coimbatore,2017,72717,Diesel,Manual,1,12.99,2494.0,b'58.16',7.0,Toyota,102
Mumbai,2011,82000,Petrol,Automatic,2,11.8,3498.0,b'58.16',7.0,Mercedes-Benz,147
Mumbai,2015,44000,Diesel,Manual,1,21.14,1498.0,b'58.16',5.0,Skoda,149
Mumbai,2017,27000,Petrol,Manual,1,15.8,1499.0,b'58.16',5.0,Ford,66
Chennai,2014,18500,Petrol,Automatic,1,23.1,998.0,b'58.16',5.0,Maruti,45
Mumbai,2014,45000,Petrol,Manual,1,15.04,1598.0,b'58.16',5.0,Volkswagen,188
Ahmedabad,2011,173000,Diesel,Automatic,1,13.5,2400.0,b'58.16',5.0,Volvo,202
Ahmedabad,2017,42000,Diesel,Manual,1,23.59,1364.0,b'58.16',5.0,Toyota,75
Jaipur,2012,90000,Diesel,Manual,1,19.4,1405.0,b'58.16',5.0,Tata,100
Pune,2014,82329,Petrol,Automatic,1,18.0,1497.0,b'58.16',5.0,Honda,47
Delhi,2010,80302,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Hyderabad,2005,105000,Diesel,Manual,1,18.7,1896.0,b'58.16',5.0,Skoda,128
Kolkata,2009,60000,Petrol,Manual,1,14.53,1798.0,b'58.16',5.0,Toyota,54
Delhi,2014,70000,Petrol,Manual,1,16.78,1496.0,b'58.16',5.0,Toyota,75
Bangalore,2016,45000,Diesel,Automatic,1,17.05,1995.0,b'58.16',5.0,BMW,198
Kolkata,2006,44000,Petrol,Automatic,1,16.4,1497.0,b'58.16',5.0,Honda,47
Delhi,2017,25500,Diesel,Manual,1,22.54,1396.0,b'58.16',5.0,Hyundai,217
Delhi,2014,68000,Diesel,Automatic,1,13.0,2987.0,b'58.16',5.0,Mercedes-Benz,63
Ahmedabad,2015,61786,Diesel,Manual,1,19.67,1582.0,b'58.16',5.0,Hyundai,56
Jaipur,2014,65000,Diesel,Automatic,2,15.73,1968.0,b'58.16',5.0,Audi,142
Delhi,2016,77000,Diesel,Automatic,1,12.63,2179.0,b'58.16',5.0,Land,153
Hyderabad,2015,34000,Diesel,Automatic,1,21.66,1498.0,b'58.16',5.0,Skoda,149
Coimbatore,2015,59751,Petrol,Automatic,1,23.1,998.0,b'58.16',5.0,Maruti,45
Mumbai,2013,23312,Petrol,Automatic,1,11.05,2894.0,b'58.16',4.0,Audi,148
Mumbai,2015,30000,Petrol,Manual,1,20.73,1373.0,b'58.16',5.0,Maruti,46
Coimbatore,2015,60146,Diesel,Automatic,1,14.16,1968.0,b'58.16',5.0,Audi,143
Coimbatore,2013,44731,Diesel,Manual,2,20.0,1399.0,b'58.16',5.0,Ford,80
Kochi,2014,43316,Petrol,Manual,1,18.88,999.0,b'58.16',5.0,Ford,66
Delhi,2009,92000,Petrol,Manual,2,17.0,1497.0,b'58.16',5.0,Honda,47
Hyderabad,2015,50000,Diesel,Automatic,1,16.36,2179.0,b'58.16',5.0,Jaguar,205
Mumbai,2008,69000,Petrol,Manual,2,20.4,1197.0,b'58.16',5.0,Maruti,176
Coimbatore,2014,60280,Diesel,Automatic,1,22.48,1995.0,b'58.16',5.0,BMW,5
Coimbatore,2017,48161,Diesel,Automatic,1,15.0,2143.0,b'58.16',5.0,Mercedes-Benz,25
Mumbai,2013,41000,Petrol,Manual,1,19.4,1198.0,b'58.16',5.0,Honda,34
Mumbai,2016,6000,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Mumbai,2006,133000,Diesel,Manual,2,16.8,1405.0,b'58.16',5.0,Tata,100
Delhi,2010,76000,Diesel,Manual,1,11.5,2982.0,b'58.16',7.0,Toyota,83
Mumbai,2011,15590,Petrol,Manual,1,19.81,1086.0,b'58.16',5.0,Hyundai,216
Kochi,2016,69681,Petrol,Manual,1,17.0,1197.0,b'58.16',5.0,Hyundai,217
Kochi,2006,70362,Petrol,Manual,2,15.4,1590.0,b'58.16',5.0,Maruti,28
Pune,2014,49112,Petrol,Automatic,2,15.5,1198.0,b'58.16',5.0,Honda,20
Hyderabad,2017,25000,Diesel,Automatic,1,13.33,2993.0,b'58.16',5.0,Land,153
Mumbai,2011,74000,Diesel,Manual,1,23.59,1364.0,b'58.16',5.0,Toyota,75
Pune,2013,15200,Petrol,Automatic,2,16.95,1197.0,b'58.16',5.0,Hyundai,216
Hyderabad,2013,86300,Diesel,Manual,1,22.07,1199.0,b'58.16',5.0,Volkswagen,138
Coimbatore,2018,26731,Petrol,Manual,1,21.1,998.0,b'58.16',5.0,Maruti,28
Ahmedabad,2016,74000,Diesel,Manual,1,21.9,1396.0,b'58.16',5.0,Hyundai,217
Chennai,2005,83929,Petrol,Automatic,1,11.3,1794.0,b'58.16',5.0,Toyota,54
Pune,2015,65000,Diesel,Manual,1,12.99,2494.0,b'58.16',7.0,Toyota,102
Pune,2017,20000,Petrol,Automatic,1,23.1,998.0,b'58.16',5.0,Maruti,45
Hyderabad,2015,122086,Diesel,Automatic,1,19.3,1968.0,b'58.16',5.0,Skoda,128
Kochi,2018,35442,Petrol,Manual,1,17.3,1497.0,b'58.16',7.0,Honda,120
Delhi,2015,62542,Diesel,Manual,2,23.9,1582.0,b'58.16',5.0,Hyundai,191
Coimbatore,2012,26671,Petrol,Manual,2,17.0,1497.0,b'58.16',5.0,Honda,47
Chennai,2014,83500,Diesel,Manual,2,19.68,1399.0,b'58.16',5.0,Ford,49
Delhi,2015,46166,Diesel,Manual,2,26.21,1248.0,b'58.16',5.0,Maruti,46
Pune,2015,25200,Petrol,Manual,1,18.9,998.0,b'58.16',5.0,Maruti,196
Coimbatore,2015,35463,Diesel,Automatic,1,14.94,2967.0,b'58.16',5.0,Audi,12
Coimbatore,2017,23249,Petrol,Automatic,1,19.16,2487.0,b'58.16',5.0,Toyota,39
Coimbatore,2016,40310,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Delhi,2012,82069,CNG,Manual,1,21.4,1586.0,b'58.16',5.0,Maruti,162
Delhi,2018,10000,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Chennai,2012,94000,Diesel,Manual,1,22.07,1199.0,b'58.16',5.0,Volkswagen,138
Chennai,2016,45000,Diesel,Automatic,1,15.97,2993.0,b'58.16',5.0,BMW,200
Kochi,2012,52818,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Jaipur,2013,61238,Diesel,Manual,1,20.45,1461.0,b'58.16',5.0,Renault,60
Coimbatore,2016,54253,Petrol,Automatic,1,14.67,1798.0,b'58.16',5.0,Skoda,175
Delhi,2013,71000,Diesel,Automatic,1,14.16,1968.0,b'58.16',5.0,Audi,143
Hyderabad,2017,20000,Diesel,Manual,1,27.39,1248.0,b'58.16',5.0,Maruti,28
Delhi,2013,75000,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Coimbatore,2019,11827,Diesel,Automatic,1,13.5,2477.0,b'58.16',6.0,Mitsubishi,133
Mumbai,2015,51579,Petrol,Manual,1,20.73,1373.0,b'58.16',5.0,Maruti,46
Kochi,2015,65178,Diesel,Manual,1,19.87,1461.0,b'58.16',5.0,Renault,60
Mumbai,2016,25350,Petrol,Manual,1,21.1,814.0,b'58.16',5.0,Hyundai,64
Pune,2008,92000,Petrol,Manual,2,10.8,2354.0,b'58.16',5.0,Honda,38
Bangalore,2014,45000,Petrol,Manual,2,17.01,1591.0,b'58.16',5.0,Hyundai,191
Kolkata,2015,46000,Petrol,Manual,1,14.28,1798.0,b'58.16',5.0,Toyota,54
Kochi,2011,79940,Petrol,Manual,1,15.5,1586.0,b'58.16',5.0,Maruti,162
Coimbatore,2016,28851,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Bangalore,2015,63000,Diesel,Automatic,1,14.16,1968.0,b'58.16',5.0,Audi,143
Coimbatore,2012,77283,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Pune,2014,38958,Petrol,Manual,1,22.5,998.0,b'58.16',5.0,Maruti,196
Bangalore,2018,8900,Diesel,Automatic,1,13.5,2477.0,b'58.16',6.0,Mitsubishi,133
Hyderabad,2015,38000,Petrol,Automatic,1,14.7,1798.0,b'58.16',5.0,Skoda,128
Kochi,2017,44887,Diesel,Manual,1,19.67,1582.0,b'58.16',5.0,Hyundai,56
Hyderabad,2009,85000,Petrol,Manual,2,19.7,796.0,b'58.16',5.0,Maruti,19
Pune,2013,100000,Petrol,Manual,1,16.8,1497.0,b'58.16',5.0,Honda,47
Chennai,2016,26239,Petrol,Manual,1,22.7,799.0,b'58.16',5.0,Datsun,218
